"Bret Gilliam was born February 3, 1951 at the United States Naval Academy in Annapolis, Maryland to Commander Gill Gilliam (retired as Captain) and Jeanne Gilliam .","(Bret Gilliam, date of birth, 1951)"
"Zulfugarov was born on November 1, 1959 in a Russian town of Rostov .","(Tofig Zulfugarov, date of birth, 1959)"
"Jean Daujat (Paris, 27 October 1906 -- 31 May 1998) was a French philosopher of neo-Thomism, a disciple of Jacques Maritain, and the founder of the Centre d'études religieuses, the Center for Religious Studies, specializing in teaching Christian doctrine .","(Jean Daujat, date of birth, 1906)"
"Melanmai Ponnusamy (, born 1951) is a Tamil writer from Tamil Nadu, India .","(Melanmai Ponnusamy, date of birth, 1951)"
Traoré was born in 1942 at Dakar .,"(Mahama Johnson Traoré, date of birth, 1942)"
"Dehghanpisheh, born on January 2, 1972, has won numerous awards for his reportage .","(Babak Dehghanpisheh, date of birth, 1972)"
"Laure Watrin was born in Nancy, France in 1971 .","(Laure Watrin, date of birth, 1971)"
Zhao Shiyan (; 13 April 1901 in Youyang - 19 July 1927 in Shanghai) was a Chinese Communist martyr and former Chinese premier Li Peng's uncle .,"(Zhao Shiyan, date of birth, 1901)"
"Luisa Lebrón Burgos (born May 17, 1949 in Patillas, Puerto Rico) is a Puerto Rican judge, politician, and former senator .","(Luisa Lebr%C3%B3n, date of birth, 1949)"
"Baker was born on September 28, 1872, in San Francisco, California, the son of Conrad Baker of Philadelphia and Angelia Ingargiola of New Orleans .","(George W. C. Baker, date of birth, 1872)"
Yasin Aslan is a Turkish author .,"(Yasin Aslan, date of birth, 1953)"
"Harding was born in 1808 near Nashville, Tennessee to John Harding, a Virginian, who one year earlier (1807) purchased near Richland Creek known as ``McSpadden's Bend'' .","(William Giles Harding, date of birth, 1808)"
Josh Hadar was born in New Jersey in 1968 .,"(Josh Hadar, date of birth, 1968)"
"Susan Sackett was born in New York City on December 18, 1943, raised in Connecticut and moved to Florida after graduating from Hillhouse High School in New Haven .","(Susan Sackett, date of birth, 1943)"
"Linda Ravenswood (born December 10, 1969) is an artist, writer and vocalist who currently resides in Los Angeles, California .","(Linda Ravenswood, date of birth, 1969)"
Jeremy Fish is an illustrator and artist currently living in San Francisco .,"(Jeremy Fish, date of birth, 1975)"
"Cole Hernandez was born on June 10, 1988 in Aurora, Colorado a suburb of Denver .","(Cole Hernandez, date of birth, 1988)"
"Tim Beck (March 14, 1966) is the offensive coordinator and quarterbacks coach for the University of Nebraska Cornhuskers football team .","(Tim Beck, date of birth, 1966)"
Sultana Kamal was born in 1950 .,"(Sultana Kamal, date of birth, 1950)"
"Michael Vincent (born Michael Vincent Louis on 14 February 1964) is a British magician who has won the Magic Circle's Close-up Magician of the Year award three times (1983, 1991 and 2003) .","(Michael Vincent, date of birth, 1964)"
"Kandula Varaha Narasimha Sarma, who became famous as Kavana Sarma was born on 23rd Sept 1939 .","(Kavana Sarma, date of birth, 1939)"
Alek Popov was born in Sofia in 1966 .,"(Alek Popov, date of birth, 1966)"
Pierrot was born in Budapest in 1969 as the only child of his parents .,"(Pierrot, date of birth, 1969)"
"Julian Wolpert (born 1933) is Bryant Professor Emeritus of Geography, Public Affairs, and Urban Planning at Princeton University .","(Julian Wolpert, date of birth, 1933)"
"Niculae Nedeff (born September 26, 1928) is a former Romanian handball player and a former coach of Romania women's national handball team and Romania national handball team .","(Niculae Nedeff, date of birth, 1928)"
"Pablo Eisenberg was born on July 1, 1932 in Paris, France .","(Pablo Eisenberg, date of birth, 1932)"
Otis Wells Johnson was a member of the Wisconsin State Senate .,"(Otis Wells Johnson, date of birth, 1855)"
Madeleine Budd is a French actress born in England on 29 April 1994 .,"(Madeleine Budd, date of birth, 1994)"
Nicolae Popa (born circa 1965) is a controversial Romanian businessman .,"(Nicolae Popa, date of birth, 1965)"
Laghari was born in Hyderabad in 1949 .,"(Javaid Laghari, date of birth, 1949)"
"Master McGrath was born in 1866 at Colligan Lodge, the home of James Galwey, a well known trainer and owner of greyhounds .","(Master McGrath, date of birth, 1866)"
"Blasius Kozenn (; 24 January 1821 in Hotunje, Lower Styria -- 29 May 1871 in Hernals) was a Slovenian cartographer .","(Blasius Kozenn, date of birth, 1821)"
"Frances Bemis (Fulton County, Georgia June 25, 1898 - November 3, 1974 St Augustine, Florida) was a public relations specialist specializing in department store promotions, a newspaper writer, radio producer, and a fashion director .","(Frances Bemis, date of birth, 1898)"
Vedat Okyar was born in Bursa circa 1945 .,"(Vedat Okyar, date of birth, 1945)"
"Nikoletta Lakos (born December 14, 1978 in Budapest, Hungary) is a Hungarian chess woman grandmaster .","(Nikoletta Lakos, date of birth, 1978)"
"Ed Walker was born on August 28, 1917, in San Juan Bautista, California to Brayden Richards and Helga Martha Smith .","(Ed Walker, date of birth, 1917)"
"Gai Toms, born Gareth J Thomas in Bangor, Wales on 14 September 1976, is a Welsh singer songwriter and performer .","(Gai Toms, date of birth, 1976)"
"Jacob Bickler was born on November 20, 1849, in Bad Sobernheim in Rhineland-Palatinate, Germany to Peter Bickler and his wife Katherine Schöffling Bickler .","(Jacob Bickler, date of birth, 1849)"
"Anousheh Khalili , born 1983, is an Iranian-American singer-songwriter .","(Anousheh Khalili, date of birth, 1983)"
"DJ Hurricane (born Wendell T Fite on January 12, 1965 in Hollis, Queens, New York) is a hip hop DJ, producer and rapper .","(DJ Hurricane, date of birth, 1965)"
Erci E is a German/Turkish rapper with a degree in political science .,"(Erci E, date of birth, 1970)"
René Gutman (born in Rouen in 1950) is Chief Rabbi of Strasbourg since year 1987 .,"(René Gutman, date of birth, 1950)"
"Paul F van der Heijden (born 1949) is professor of international labour law at the Leiden University, the Netherlands .","(Paul F. van der Heijden, date of birth, 1949)"
"McDonald was born in Belfast in 1962, and educated first at Methodist College in Belfast, then at University College, Oxford .","(Peter McDonald, date of birth, 1962)"
"Jason Hewlett was born in Salt Lake City, Utah in 1978 to John and Marsha Hewlett .","(Jason Hewlett, date of birth, 1978)"
"Melcher was born in 1879 in Malden, Massachusetts, a suburb on the north side of Boston .","(Frederic G. Melcher, date of birth, 1879)"
"The eldest son of Samuel Woodward the geologist, he was born at Norwich on 2 May 1816; Samuel Pickworth Woodward was his younger brother .","(Bernard Bolingbroke Woodward, date of birth, 1816)"
"Sardessai was born in 1904, in Savoi-Verem, and died in 1986 .","(Laxmanrao Sardessai, date of birth, 1904)"
DJ Skitz or Skitz is a British DJ and music producer .,"(DJ Skitz, date of birth, 1970)"
"Alketa Vejsiu (Born 19 January 1984 in Tirana) is an Albanian singer, TV personality, producer and Radio presenter .","(Alketa Vejsiu, date of birth, 1984)"
Marcus Ulpius Leurus (b. c 155) was a Roman politician .,"(Marcus Ulpius Leurus, date of birth, 155)"
Mahmood Sariolghalam is the professor of International Relations at the School of Economics and Political Science in Shahid Beheshti University (formerly Iran National University) since 1987 .,"(Mahmood Sariolghalam, date of birth, 1959)"
"Sašo Filipovski (born 6 September, 1974 in Ljubljana, SFR Yugoslavia) is a Slovenia-born Macedonian professional basketball coach .","(Sašo Filipovski, date of birth, 1974)"
"Kristoffer Stensrud was born in 1953 in Trondheim, Norway .","(Kristoffer Stensrud, date of birth, 1953)"
"Chris Eakin (born c.1961) is a newsreader on the BBC's 24 hour rolling news channel, BBC News .","(Chris Eakin, date of birth, 1961)"
"Chris Gregory (born May 18, 1963) is an American professional ring announcer and host for Muay Thai boxing, MMA and boxing shows and events .","(Chris Gregory, date of birth, 1963)"
"Cowling was born on July 2, 1872 in Oshkosh, Wisconsin .","(William C. Cowling, date of birth, 1872)"
"Ray Van Orman, D.V.M., (c. 1883 -- May 24, 1954) was an American veterinarian and college football and lacrosse coach .","(Ray Van Orman, date of birth, 1883)"
"Koji Sawai was born on September 14, 1955, in Tokyo Japan .","(Koji Sawai, date of birth, 1955)"
"Anatol Ciobanu was born on May 14, 1934, in Ruseni .","(Anatol Ciobanu, date of birth, 1934)"
"Leonid Mikhailovich Steele (born 1921) is one of the leading artists of the Russian Realist School - the Soviet period in Russian Art known as ``socialist realism'' or ``socrealizm.'' A member of the USSR Union of Artists since 1958, he is known for his large multi-figure works, as well as figure, genre and landscape works - especially his portrayals of peasant life in the Ukraine and nature scenes of the Moscow region .","(Leonid Steele, date of birth, 1921)"
Omkar Singh () (born 8 August 1984) is an Indian sports shooter .,"(Omkar Singh, date of birth, 1984)"
"Vanessa Grout (March 16, 1979) is the CEO of South Florida real estate brokerage Douglas Elliman Florida .","(Vanessa Grout, date of birth, 1979)"
"Aníbal Marrero was born on October 3, 1949, in Bayamón, Puerto Rico to Víctor Marrero and Jacinta Pérez .","(An%C3%ADbal Marrero P%C3%A9rez, date of birth, 1949)"
"Leontios Petmezas is an important Greek personality,international theorist, historian of art and is a famous painter .","(Leontios Petmezas, date of birth, 1965)"
"Moritz Kuhn (born August 1, 1991) is a German footballer .","(Moritz Kuhn, date of birth, 1991)"
"Lloyd Emerson Roulet (September 15, 1891 - February 6, 1985), born in Toledo, Ohio was the Republican mayor of Toledo from 1943-47 and 1952-53 .","(Lloyd Emerson Roulet, date of birth, 1891)"
"Haidar Raad () (born 1991 in Baghdad, Iraq) is an Iraqi football goalkeeper who currently plays for Al-Karkh SC in Iraq and the Iraq Youth national team .","(Haidar Raad, date of birth, 1991)"
"She was born Vanessa Dunya Mock in Marly-la-Ville in the Val d'Oise department of France, near Paris in 1975 .","(Vanessa Mock, date of birth, 1975)"
"Willie James was born in Vidalia, Louisiana in 1920 .","(Willie James, date of birth, 1920)"
"Robert G Jahn (born April 1, 1930) is a retired American scientist and electrical engineer .","(Robert G. Jahn, date of birth, 1930)"
"Holly Palmer (born c.1971) is an American singer-songwriter based in Los Angeles, California .","(Holly Palmer, date of birth, 1971)"
"Ken Rich (born 1967 in Seattle, Washington) is an American producer/engineer/ composer and musician .","(Ken Rich, date of birth, 1967)"
"Jacob B Warlow (c. 1818 -- August 27, 1890) was an American law enforcement officer, detective and police captain in the New York Police Department .","(Jacob B. Warlow, date of birth, 1818)"
"Shoxrux was born on January 31, 1986 in Tashkent, Uzbekistan to O'ktam Shodmonov and Shohida Shodmonova .","(Shoxrux, date of birth, 1986)"
Orff was born in Bangor in 1836 .,"(George W. Orff, date of birth, 1836)"
"During the fifteen years of his administration, encouraged by Bishop von Ketteler, Ohler laboured to infuse a better spirit into the Catholic teaching body of Hesse .","(Aloys Karl Ohler, date of birth, 1817)"
"Bojan Vuletić (born June 11, 1971 in Belgrade) is a composer, musician and producer .","(Bojan Vuletić, date of birth, 1971)"
Chopra was born on 24 December 1941 in Lahore .,"(Suneet Chopra, date of birth, 1941)"
"Boebinger was born June 29, 1959 in Indianapolis, Indiana, one of four sons of a minister and an elementary-school teacher .","(Gregory S. Boebinger, date of birth, 1959)"
"Bird was born on October 27, 1868 in Jefferson, Wisconsin .","(Claire B. Bird, date of birth, 1868)"
"Born in the United States of America in 1929, Brill attended West Side High School in Newark, New Jersey, before going on to study for his BS degree at Upsala College, also New Jersey (Brill 1993a, Brill 2006, Getty Conservation Institute 2009) .","(Robert H. Brill, date of birth, 1929)"
François Mignard (born 1949) is Director of CERGA (Centre de recherches en géodynamique et astrométrie) of the Observatoire de la Côte d'Azur .,"(François Mignard, date of birth, 1949)"
Alex Dillard (born c 1969) is a former professional basketball player and a member of the University of Arkansas Razorbacks 1994 NCAA champion men's basketball team .,"(Al Dillard, date of birth, 1969)"
"Michael Laski (born circa 1942) was the founder of the Communist Party USA (Marxist-Leninist), a splinter group of the Communist Party USA .","(Michael Laski, date of birth, 1942)"
"Daniel was born on 15 August 1974 to Daniel Samper Pizano and Cecilia Ospina Cuéllar, the third child and only son; his older sisters are Juanita, and María Angélica .","(Daniel Samper Ospina, date of birth, 1974)"
"Shri Bannanje Govindacharya (Tulu:ಬನ್ನಂಜೆ ಗೋವಿಂದಾಚಾರ್ಯ) is a scholar, well-versed in Madhva tradition .","(Bannanje Govindacharya, date of birth, 1936)"
André Erkau (born 1968 in Dortmund) is a German Film director and Screenplay writer .,"(André Erkau, date of birth, 1968)"
"Coe was born on January 23, 1873, in Le Mars, Iowa, to Nathaniel Fenton Coe of Jamestown, New York, and Emma Stinton Coe of England .","(Clarence E. Coe, date of birth, 1873)"
"Terence Hawkins was born in 1956 in Uniontown, Pennsylvania, where many of his family were coal miners .","(Terence Hawkins, date of birth, 1956)"
"Paul Harris, born in 1950 in Melbourne, Australia and educated at Assumption College, Kilmore is a film critic, who appears on radio stations 3RRR and 3AW .","(Paul Harris, date of birth, 1950)"
"Dmitry Yuryevich Belyayev (; born June 30, 1989) is a Russian professional association football player currently playing for FC Slavyansky Slavyansk-na-Kubani .","(Dmitry Yuryevich Belyayev, date of birth, 1989)"
"Jimmie Kersmo, born December 27, 1979, is a successful Swedish fashion and photo model who has worked in a large number of international locations since his career took off in the early 2000s .","(Jimmie Kersmo, date of birth, 1979)"
"Kryeziu was born in 1950 in Yugoslavia, and is a successor of an aristocratic Albanian family, with a political dimension from the epoch of the Ottoman Empire .","(Ali Kryeziu, date of birth, 1950)"
"Jomari Yllana (born Jose Maria Garchitorena Yllana on August 16, 1976 in Manila, Philippines) is a Filipino actor, model, concert producer and promoter .","(Jomari Yllana, date of birth, 1976)"
"John Patton (Colonel) was born 1745 in Sligo, Ireland .","(John Patton, date of birth, 1745)"
"King was born January 3, 1947 in Cocoa Beach, Florida on what was then Banana River Naval Station and today is Cape Canaveral .","(Neal King, date of birth, 1947)"
"Thomas Jackson, born 1 September 1812, was the son of a Wesleyan clergyman .","(Thomas Jackson, date of birth, 1812)"
"Martha McClintock (born on February 22, 1947) is an American psychologist best known for her research on human pheromones and her theory of menstrual synchrony .","(Martha McClintock, date of birth, 1947)"
"Dennis Agyare Antwi (born 12 January 1993 in Accra, Ghana), simply known as Denny Antwi, is a Ghanaian footballer who currently plays as a Striker for the Malaysian football club, Kelantan FA in the Malaysia Super League .","(Denny Antwi, date of birth, 1993)"
"Thomas Quinlan, (10 March 1881, Bury -- 20 November 1951, Holborn) was a musical impresario, best known for founding the Quinlan Opera Company .","(Thomas Quinlan, date of birth, 1881)"
Sandro Resegotti (born 25 January 1966) is an Italian fencer .,"(Sandro Resegotti, date of birth, 1966)"
"Dima and Lama Hattab (born December 31, 1980) are twin sisters from Jordan best known for being the first female ultramarathon runners in the Middle East to take part in the famous endurance race Marathon des Sables .","(Dima and Lama Hattab, date of birth, 1980)"
"Pierre Dangeard was born on 18 February 1895 in Poitiers, France .","(Pierre Dangeard, date of birth, 1895)"
"Paul G Kaminski (born September 16, 1942) is a technologist and former US government official, best known for his leading role in the development of stealth aircraft .","(Paul G. Kaminski, date of birth, 1942)"
"Yaakov Herzog (, 21 March 1921 -- 9 March 1972) was an Israeli diplomat .","(Yaakov Herzog, date of birth, 1921)"
"Horace Jansen Beemer (c. 1845 - July 22, 1912) was a railway contractor and businessman .","(Horace Jansen Beemer, date of birth, 1845)"
Kutty Padmini was born on 5 June 1956 in Madras in a Tamil family .,"(Kutty Padmini, date of birth, 1956)"
Shy Abady is an Israeli artist born 1965 in Jerusalem .,"(Shy Abady, date of birth, 1965)"
"Terry Kelly (c. 1932 -- August 2, 2007) was a former professional footballer, who played for Vauxhall Motors, Luton Town and Cambridge City .","(Terry Kelly, date of birth, 1932)"
"John Counter was born on April 18, 1799 came to Kingston from Devonshire, England with his parents in 1820 .","(John Counter, date of birth, 1799)"
"Dylan Inserra (born May 22, 1987) is a retired acrobatic gymnast who competed as a senior elite men's pair with his partner, top Axl Osborne .","(Dylan Inserra, date of birth, 1987)"
"Zafra was born on December 21, 1892 in San Fernando, La Union .","(Nicolas Zafra, date of birth, 1892)"
Andrew Pitman is an atmospheric scientist who was born in Bristol in 1964 and educated at Liverpool University (BSc Hons and Ph.D.) .,"(Andrew Pitman, date of birth, 1964)"
"John Collins (born c.1969 Chapel Hill, North Carolina) is an American director and designer of experimental theatre from New York City .","(John Collins, date of birth, 1969)"
"Darius Šilinskis (born May 18, 1984, in Mažeikiai, Lithuania) is a professional Lithuanian basketball center, who currently plays for Techasas Panevėžys .","(Darius Šilinskis, date of birth, 1984)"
"Wong How Man (born 1949) is an explorer and photojournalist of China, and founder and president of the Research Society (CERS), a preeminent nonprofit organization specializing in exploration, research, conservation and education in remote China .","(Wong How Man, date of birth, 1949)"
"Tatsuuma Kiyo, born on July 16, 1809, was the daughter of a Nishinomiya brewing family, who in the nineteenth century built the largest sake empire in Japan .","(Tatsuuma Kiyo, date of birth, 1809)"
Joel Spitzer (born c 1957) is an American smoking cessation educator .,"(Joel Spitzer, date of birth, 1957)"
"Bjarni Harðarson (born in Hveragerði on December 25, 1961) is a bookseller and former MP from the Icelandic Progressive Party .","(Bjarni Har%C3%B0arson, date of birth, 1961)"
Egils Helmanis (born 30 December 1971) is a Latvian politician and close combat instructor .,"(Egils Helmanis, date of birth, 1971)"
"Sir William Conrad Reeves, born in Saint Joseph, Barbados in 1821 was an important nineteenth century lawyer, academic and legal figure on the island of Barbados .","(William Conrad Reeves, date of birth, 1821)"
"Holland was born in 1872 in Girard, Kansas, the son of Ira A Holland of Kentucky and Ursula Crowder of Tennessee .","(Charles A. Holland, date of birth, 1872)"
"Yakov Dashevsky was born in 1902 in Kherson, then part of the Russian Empire's Kherson Governorate (now in Kherson Oblast, Ukraine), and came from a Jewish family .","(Yakov Dashevsky, date of birth, 1902)"
Gentiana Ramadani (born c 1982) was Miss Albania 2000 .,"(Gentiana Ramadani, date of birth, 1982)"
Gu Guangming (; born in 1959 in Guangzhou) is a former Chinese professional football player and manager .,"(Gu Guangming, date of birth, 1959)"
"Jason Marshall (born 5 February 1985 in North Vancouver, British Columbia) is a Canadian rugby union player .","(Jason Marshall, date of birth, 1985)"
"Hill was born in 1939 in Guadalajara, Mexico .","(Kenneth O. Hill, date of birth, 1939)"
"Frere was the fourth son of John Frere of Roydon, Norfolk, and younger brother of John Hookham Frere .","(William Frere, date of birth, 1775)"
"Theophilus Carter (c. 1825 - died after 1894) was an eccentric British inventor and furniture dealer most famous for his combination of an alarm clock and a bed, and thought to be an inspiration for the illustration by Sir John Tenniel of Lewis Carroll's characters the Mad Hatter in Alice's Adventures in Wonderland and Hatta in Through the Looking-Glass .","(Theophilus Carter, date of birth, 1825)"
Touty Gandega (born June 20 1991 in Paris) is a French basketball player who plays for club USO Mondeville of the League feminine de basket the top league of basketball for women in France.Touty is the Sister of Diana Gandega who also plays basketball .,"(Touty Gandega, date of birth, 1991)"
Vivian Brownlee (born c 1947) is an American professional golfer who played on the LPGA Tour .,"(Vivian Brownlee, date of birth, 1947)"
"Chase was born in Derby, Vermont in 1809 .","(Enoch Chase, date of birth, 1809)"
Ravilla was born in 1951 in Southern India .,"(Thulasiraj Ravilla, date of birth, 1951)"
Rewa Prasad Dwivedi (born 22 August 1935) is a Sanskrit scholar and poet .,"(Rewa Prasad Dwivedi, date of birth, 1935)"
"Michael Vincent (born in Victoria, British Columbia in 1976) is a Canadian Contemporary classical music composer situated in Toronto, Ontario .","(Michael Vincent, date of birth, 1976)"
"Gholam Hossein Amirkhani is a Persian calligrapher, born in 1939 in Taleghan, Iran .","(Gholam Hossein Amirkhani, date of birth, 1939)"
"Olaf Hajeck was born December 12, 1965 in Rendsburg, Germany, along the Northern frontier to Denmark .","(Olaf Hajeck, date of birth, 1965)"
Bob Owens (born c 1935) is a former American football player and coach .,"(Bob Owens, date of birth, 1935)"
"Withee was born on October 26, 1834 in Somerset County, Maine .","(Levi Withee, date of birth, 1834)"
"Sunny Xie (Chinese: Xie Rong Er, ) is a female Mandarin Chinese singer born in Wuhan, China in 1990 .","(Sunny Xie, date of birth, 1990)"
"Johnny Praize Hernandez, born in Newark, New Jersey on October 12, 1969 was the first ``Spanglish'' rapper ever recorded and the first producer to mix Salsa music with hip hop in a remix of a song called ``Siento'' sung by salsa legend Pedro Arroyo in 1990 .","(Johnny Praize Hernandez, date of birth, 1969)"
Silvana Totolo (born 14 October 1986) is a team handball player from Argentina .,"(Silvana Totolo, date of birth, 1986)"
"Leandra Ramm (born Leandra Erin Ramm; 27 July 1984) is an American singer-songwriter, actress and television performer .","(Leandra Ramm, date of birth, 1984)"
"Sergey Vladimirovich Aleksandrov (; born March 8, 1989) is a Russian professional association football player currently playing for FC Nosta Novotroitsk .","(Sergey Vladimirovich Aleksandrov, date of birth, 1989)"
"Corey Muirhead born in 1983 , is a Canadian professional basketball player, currently playing for Novy Jicin in the Mattoni NBL in Czech Republic .","(Corey Muirhead, date of birth, 1983)"
"Ryan M Taylor (born July 22, 1970) is a North Dakota Democratic-NPL Party member of the North Dakota Senate, representing the 7th district since 2003 .","(Ryan Taylor, date of birth, 1970)"
Shobana Sahajananan (born 26 April 1987) is a Malaysian Indian Classical Dancer of Indian descent .,"(Shobana Sahajananan, date of birth, 1987)"
"Severin Meiland is a Norwegian writer, born in 1968 .","(Severin Meiland, date of birth, 1968)"
"Jesús de la Rosa (born August 5, 1953 in Santo Domingo, Dominican Republic) is a former Major League Baseball player who pinch hit in three games for the Houston Astros in .","(Jesús de la Rosa, date of birth, 1953)"
"Tarrazona was born on 26 November 1944 in Cabatuan, Iloilo .","(Hector Tarrazona, date of birth, 1944)"
"Shaun Rankin (born 1972, County Durham) is the Michelin-starred chef of the Bohemia restaurant in St Helier, Jersey .","(Shaun Rankin, date of birth, 1972)"
"Luc Deleu is a Belgian architect, urbanist and artist born in 1944 in Duffel .","(Luc Deleu, date of birth, 1944)"
"Pan Haidong (潘海东) born 1974 in Dazhou, Sichuan province of the People's Republic of China is the CEO of Chinese online encyclopedia Hudong .","(Pan Haidong, date of birth, 1974)"
"Jonathan Garb was born in 1967 in Johannesburg, South Africa, and immigrated to Israel in 1973 .","(Jonathan Garb, date of birth, 1967)"
"Joannes Philippus Spalthoven, or Spalthof (c. 1680, Antwerp -- c 1722, Antwerp), was a Flemish Baroque painter .","(Joannes Philippus Spalthoven, date of birth, 1680)"
"John Maxwell Hamilton was born on March 28, 1942 .","(John Maxwell Hamilton, date of birth, 1942)"
"Prince Franz Karl of Auersperg (born: 22 November 1660 in Vienna; died: 6 November 1713 in Pischelsdorf am Engelbach), was the third since 1705 Prince of Auersperg and an Imperial General and from 1705 until his death Duke of Münsterberg .","(Franz Karl of Auersperg, date of birth, 1660)"
"Ryan Wilson (born December 19, 1980) is an American track and field athlete who specializes in the 110 meters hurdles .","(Ryan Wilson, date of birth, 1980)"
"Mugiraneza was born in 1957 in Kigarama, Kibungo Province, Rwanda .","(Prosper Mugiraneza, date of birth, 1957)"
Charlie Stewart (born c 1910) was an Australian rules football player and coach .,"(Charlie Stewart, date of birth, 1910)"
Jiang Yefei (; born 22 February 1967) is a Chinese fencer .,"(Jiang Yefei, date of birth, 1967)"
"Winner of the All American Futurity and the All American Derby, Ronas Ryon (born 1984) only finished off the board in a Quarter Horse race once in twenty-three starts, winning eighteen of his starts, and placing second in four .","(Ronas Ryon, date of birth, 1984)"
"Steve Brennan (c. 1952 - July 2, 2009) was an Irish-born American reporter, journalist and editor of The Hollywood Reporter, a major entertainment industry trade publication .","(Steve Brennan, date of birth, 1952)"
Max Koecher (* 20 January 1924 in Weimar; † 7 February 1990 in Lengerich) was a German mathematician .,"(Max Koecher, date of birth, 1924)"
"Endrezze was born in Long Beach, California in 1952 .","(Anita Endrezze, date of birth, 1952)"
"Georgina Meneses, best known as GEO Meneses (born in Oaxaca City, Mexico on March 22, 1974), is a Mexican producer and singer of traditional music and world music genre .","(Geo Meneses, date of birth, 1974)"
Adam Dant is a Jerwood Prize-winning artist (2002) .,"(Adam Dant, date of birth, 1967)"
Clark G Kuebler (c. 1908 -- 1974) was an American professor and educator .,"(Clark G. Kuebler, date of birth, 1908)"
"The Reverend John J Coughlin, O.FM (born September 4, 1954) was ordained a Roman Catholic priest in 1983 .","(John J. Coughlin, date of birth, 1954)"
"Phillip Mills was born into an athletic family in Auckland, New Zealand, in 1955 .","(Phillip Mills, date of birth, 1955)"
"Rod Bryden was born on March 13, 1944, in Port Elgin, New Brunswick .","(Rod Bryden, date of birth, 1944)"
"Bhaskaran was born on 30th April 1961 to Lakshmi Krishnamurthi and K Krishnamurthi, and brought up in Mylapore, in the city of Chennai .","(K. Bhaskaran, date of birth, 1961)"
"Emma Moynihan (born c.1985) is a New Zealand netball player, a member of the Southern Steel team in the ANZ Championship .","(Emma Moynihan, date of birth, 1985)"
Stanley Munga Githunguri is a Kenyan politician .,"(Stanley Munga Githunguri, date of birth, 1945)"
"Romain Virgo (born c 1990) is a singer from Jamaica, specializing in the lovers rock style of reggae music .","(Romain Virgo, date of birth, 1990)"
"Oksana Kovalevskaya was born May 6, 1983, Smilavichy, Minsk region .","(Oksana Kovalevskaya, date of birth, 1983)"
"Ina Scot (born on June 22, 1989) is a Swedish former racing trotter by Allen Hanover out of Lovina Grefgård by Mad Scot .","(Ina Scot, date of birth, 1989)"
"Juan Pablo Gamboa (born on November 24, 1966 in Cali, Colombia) is a Colombian actor .","(Juan Pablo Gamboa, date of birth, 1966)"
"John McCaw, Jr (c. 1951) is a businessman who formerly owned McCaw Cellular in Seattle, Washington and a former part-owner of the Vancouver Canucks NHL franchise, with Francesco Aquilini .","(John McCaw, Jr., date of birth, 1951)"
In his early years Lee always had a fascination with the outdoors .,"(Lee Wulff, date of birth, 1905)"
"Eugène Panon, Comte Desbassayns de Richemont was born in 29 March 1800 in Paris .","(Comte Desbassayns de Richemont, date of birth, 1800)"
Xavier Prats Monné (born 1956 in Tarragona) is a high-ranking official of the European Commission .,"(Xavier Prats Monn%C3%A9, date of birth, 1956)"
"Rubin was born in Manhattan's Lower East Side in 1893, the second of seven children .","(Bernard D. Rubin, date of birth, 1893)"
"Steinbrecht was born in 1808 in Ampfurth, a village near Oschersleben in the Börde district of Saxony, which at that time was a province of Prussia .","(Gustav Steinbrecht, date of birth, 1808)"
"Lucius Cassius Dio Cocceianus (, c 150 - 235 CE , known in English as Cassius Dio, Dio Cassius, or Dio (Dione. lib) was a Roman consul and a noted historian writing in Greek .","(Cassius Dio, date of birth, 150)"
Feibleman was born in 1930 in New York City and was raised in New Orleans .,"(Peter Feibleman, date of birth, 1930)"
Nuhu Bamalli (born c 1916) served as foreign minister of Nigeria .,"(Nuhu Bamalli, date of birth, 1916)"
Winifred Ann Lutz (born 1942) is an American fiber artist .,"(Winifred Ann Lutz, date of birth, 1942)"
Joseph Wang was born in Israel in 1948 .,"(Joseph Wang, date of birth, 1948)"
"William W Cooley, PhD, (born March 20, 1930) is a retired educational researcher, author, and professor emeritus of the University of Pittsburgh .","(William W. Cooley, date of birth, 1930)"
Georgi Ivanov (born 1947) is a Bulgarian footballer .,"(Georgi Ivanov, date of birth, 1947)"
Vincent Kraft (born 1888) was a German double agent in South-East Asia during World War I who was extensively involved in British counter-intelligence in the Hindu-German Conspiracy .,"(Vincent Kraft, date of birth, 1888)"
"Paul Tseng was born September 21, 1959 in Hsin-Chu in Taiwan .","(Paul Tseng, date of birth, 1959)"
"Clarence Hungerford Webb was born August 25, 1902 to Frederick and Annie Lou Hungerford Webb in Shreveport, Louisiana .","(Clarence Hungerford Webb, date of birth, 1902)"
"Wang Wenxing () was born in Fuzhou, Fujian in 1939 and grew up in Taiwan .","(Wang Wenxing, date of birth, 1939)"
"Oladipupo Ogundele (popularly known as DIPP, born 1980 in Ibadan, Oyo State, Nigeria, is a Nigerian singer-songwriter and dancer .","(DIPP, date of birth, 1980)"
George Sutherland (born 24 February 1876) was an Australian rules footballer who played with St Kilda in the Victorian Football League (VFL) .,"(George Sutherland, date of birth, 1876)"
Armen Poghosyan was born in 1974 in Moscow city .,"(Armen Poghosyan, date of birth, 1974)"
"A Soman (born in 1953), also known as Somji, is an artist from Kerala, India .","(K. A. Soman, date of birth, 1953)"
