"Thomas Henderson died in a Glasgow hospital in January 1960, aged 92 .","(Tom Henderson, place of death, Glasgow)"
"In his later years he made his home with his daughter, Elizabeth Montgomery Laird, and her family in Harrisburg, Pennsylvania .","(Joseph Montgomery, place of death, Harrisburg)"
"Singleton was a member of the South Carolina House of Representatives, 1826-1833 .","(Thomas D. Singleton, place of death, Raleigh)"
"Ethel Harrington (born June 18, 1907 in Winnipeg, Manitoba, Canada) was an American track and field sprinter .","(Ethel Harrington, place of death, Miami)"
"Tannehill died near Pittsburgh in 1820 at the age of 70 He was survived by his wife, Agness Morgan Tannehill, and his ward, Sydney Tannehill Mountain .","(Adamson Tannehill, place of death, Pittsburgh)"
"William James Reddin died June 20, 1999 in London of natural causes at the age of 69 His work and thinking continues to be especially popular in Europe, Latin America, and Canada .","(William James Reddin, place of death, London)"
"John Todd retired from the faculty, and in May, 2001 was honored by a symposium at Caltech in honor of his 90th birthday .","(John Todd, place of death, Pasadena)"
"Donato Lovreglio (1841 - 1907) was an Italian flautist and composer, mainly of music for his own instrument and other woodwinds .","(Donato Lovreglio, place of death, Naples)"
Vittorio Torre died 16 January 1921 in Turin (Italy) was an Italian chess player .,"(Vittorio Torre, place of death, Turin)"
During World War I Grice did valuable work as the first honorary treasurer of the Victorian branch of the Australian Red Cross Society .,"(John Grice, place of death, Melbourne)"
"Smith was reelected to the Sixty-eighth Congress, serving from June 28, 1921, until his death in Charlotte .","(John M. C. Smith, place of death, Charlotte)"
"George's father, Robert Throckmorton, soldier, courtier and Councillor to Henry VII, sent his eldest son to the Middle Temple, which George entered on the same day as a Northamptonshire kinsman, Edmund Knightley; before his death in Italy while on pilgrimage to the Holy Land, Sir Robert had seen his son launched at court and in local government and in enjoyment of numerous leases and stewardships .","(George Throckmorton, place of death, Italy)"
Clark never married and little is known about her private life .,"(Rose Clark, place of death, Buffalo)"
Cret won the Gold Medal of the American Institute of Architects in 1938 .,"(Paul Philippe Cret, place of death, Philadelphia)"
"Georgescu died in a Bucharest hospital on September 1, 1964 .","(George Georgescu, place of death, Bucharest)"
"Konrad was born to a noble Swabian family and spent time at court, before he becoming a Premonstratensian in Rome at the court of Innocent III .","(Konrad of Lichtenau, place of death, Bavaria)"
"Laura Zirbes (April 26, 1884, Buffalo, New York - June 9, 1967, Columbus, Ohio) was an American educator .","(Laura Zirbes, place of death, Columbus)"
"On April 24, 1943, Joe Lawther died at Dallas, Texas .","(Joe E. Lawther, place of death, Dallas)"
Karol Podczaszyński died on April 19 in Vilnius and was interred in Rossa Cemetery .,"(Karol Podczaszyński, place of death, Vilnius)"
"Siegel died at the age of 70 on September 13, 1994, at his home in Manhattan due to heart failure .","(Arthur Siegel, place of death, Manhattan)"
"Bobby Poe died at his home in Grove, Oklahoma on January 22, 2011 .","(Bobby Poe, place of death, Grove)"
Charles Barton (1768-1843) was an English legal writer .,"(Charles Barton, place of death, Cheltenham)"
"Grodd died of cancer at age 86 on May 25, 2010 at his home in Manhattan .","(Clifford Grodd, place of death, Manhattan)"
Sarah Norcliffe Cleghorn (1876-1959) was a miniaturist poet associated with the American Naturalist literary movement .,"(Sarah Norcliffe Cleghorn, place of death, Philadelphia)"
"Shen died at his home in Taipei on July 12, 2007, following a lengthy illness .","(James Shen, place of death, Taipei)"
Ruffin is interred in East Lawn Cemetery .,"(James Edward Ruffin, place of death, Springfield)"
"Jay Morago died at the age of 90 at the Veterans Affairs Hospital in Phoenix, Arizona, on May 14, 2008, after a long struggle with cancer .","(Jay Morago, place of death, Phoenix)"
Duvernay was interred in the Cimetière Notre-Dame-des-Neiges .,"(Ludger Duvernay, place of death, Montreal)"
Chamson died at Paris in 1983 .,"(André Chamson, place of death, Paris)"
"d'Avila died at Lisbon of a wound infection, during a raid in Portugal .","(Sancho d'Avila, place of death, Lisbon)"
Aston apparently freed himself from censure and rejoined the king's army and indeed is said to have suffered a second defeat from Brereton at Macclesfield in 1643 .,"(Sir Thomas Aston, 1st Baronet, place of death, Stafford)"
Deutsch died at his home in Cincinnati .,"(Gotthard Deutsch, place of death, Cincinnati)"
"Emlen Etting died of Parkinson's disease on July 20, 1993, at his home in Philadelphia at the age of 88 .","(Emlen Etting, place of death, Philadelphia)"
"Returning to England, Hollis worked from 1963 to 1966 at the Foreign Office .","(Martin Hollis, place of death, Norwich)"
"At the age of 84, Frank Lovell died in a heart attack in his apartment in Manhattan on May Day 1998 .","(Frank Lovell, place of death, Manhattan)"
Reland died in 1718 in Utrecht of small pox .,"(Adriaan Reland, place of death, Utrecht)"
"Reukema died on September 17, 1917 in Milwaukee .","(Rip Reukema, place of death, Milwaukee)"
"George Maddox died on 7 July 1867 in Melbourne, Victoria at the age of 56 .","(George Maddox, place of death, Melbourne)"
"A few months after a great retrospective at the Reflets Gallery in Brussels, Nicolas Eekman died on 13 November 1973 in Paris .","(Nicolas Eekman, place of death, Paris)"
Van Auken was elected as a Democrat to the Fortieth and Forty-first Congresses .,"(Daniel Myers Van Auken, place of death, Milford)"
"Tayler continued to live in Cardiff, where he and his uncle ran a tobacco manufacturing business, but settled later in his life in Devon, where he died at the age of 96 .","(Bert Tayler, place of death, Devon)"
"Haldane died on 19 April 1950, at his home in London and was buried at Brookwood Cemetery .","(Aylmer Haldane, place of death, London)"
"Landrum was elected as a Democrat to the Thirty-sixth Congress (March 4, 1859-March 3, 1861) .","(John M. Landrum, place of death, Shreveport)"
Hickey wrote about ten books dealing with religious matters after converting to Catholicism in 1901 .,"(Emily Henrietta Hickey, place of death, London)"
Caccini died at Rome in 1613 .,"(Giovanni Battista Caccini, place of death, Rome)"
"In April 1674 the proprietors superseded Yeamans in favour of his predecessor Joseph West, and in the same year Yeamans returned to Barbados, where he died in August .","(John Yeamans, place of death, Barbados)"
Knerr never married .,"(Harold Knerr, place of death, Manhattan)"
"Wheare died at Oxford on 1 August 1647, and was buried under the eagle in Exeter College Chapel on 3 August, a large gravestone marking the place of burial .","(Degory Wheare, place of death, Oxford)"
Suprapleural membrane is also known as ``Sibson's fascia'' .,"(Francis Sibson, place of death, Geneva)"
Bowdler died at Bath on 25 February 1830 .,"(Henrietta Maria Bowdler, place of death, Bath)"
"McGillycuddy died at age 90 in Berkeley, California .","(Valentine McGillycuddy, place of death, Berkeley)"
"Jim Chapin died on July 4, 2009 in Florida a few weeks shy of 90 years old .","(Jim Chapin, place of death, Florida)"
"Lawler was again elected a member of the board of aldermen in 1896 and served until his death in Chicago at age 53 A Roman Catholic, he was interred in Calvary Cemetery .","(Frank Lawler, place of death, Chicago)"
"Ohs died of brain cancer on Sunday, November 25, 2007 at his home in Helena, Montana, aged 61 The Montana Law Enforcement Academy has dedicated a building to the late former Montana Lt Gov .","(Karl Ohs, place of death, Helena)"
"In November 1998, Pitchford died at his home in Lexington, from AIDS .","(Lonnie Pitchford, place of death, Lexington)"
"McLennan's final acting role was in Prisoner Queen (2003), playing Mrs .","(Margo McLennan, place of death, England)"
Matekalo died in 1995 in Belgrade .,"(Florijan Matekalo, place of death, Belgrade)"
"Precisely six years after Armistice Day, at age 32, Madon was killed in his native Tunisia preparing for a tribute to fellow airman Roland Garros .","(Georges Madon, place of death, Tunisia)"
"Sofia Adamson died of a heart attack on May 19, 2007 at Huntington Memorial Hospital in Pasadena, California at the age of 90 .","(Sofia Adamson, place of death, Pasadena)"
Roman Zenzinger died on 5 November 1990 in Vienna .,"(Roman Zenzinger, place of death, Vienna)"
John Courtney Murray was born in New York City in 1904 and entered the New York province of the Society of Jesus in 1920 .,"(John Courtney Murray, place of death, Queens)"
"Many of Cesare's pictures were ascribed, perhaps knowingly, to Titian .","(Cesare Vecellio, place of death, Venice)"
George died at London in 1870 .,"(George Macbeth, place of death, London)"
"Rudler studied in Paris at the Lycée Louis-le-Grand and the École Normale Supérieure and, after graduating, taught rhetoric at various lycées including Louis-le-Grand .","(Gustave Rudler, place of death, Paris)"
"Barry died at Bath, Somerset and was succeeded in the baronetcy by his eldest son Nathaniel .","(Sir Edward Barry, 1st Baronet, place of death, Bath)"
Okumura Masanobu died in 1764 in Japan .,"(Okumura Masanobu, place of death, Japan)"
"A native of Stockholm, Claussen was educated at the Royal Academy of Music in that city; she also studied at the Royal Academy in Berlin .","(Julia Claussen, place of death, Stockholm)"
Albano died in an Orlando hospital after suffering a heart attack and subsequent stroke .,"(John Albano, place of death, Orlando)"
"Howat died at Oxford on 10 October 2007 at age 79 His Independent obituarist wrote, ``You had to be quick to keep up with Gerald Howat .","(Gerald Howat, place of death, Oxford)"
Brown died at the age of 52 in Copenhagen .,"(Jimmy Brown, place of death, Copenhagen)"
Besseler died at Leipzig .,"(Heinrich Besseler, place of death, Leipzig)"
"He was born at Ghent in 1663, and was first a scholar of Francis van Mierhop, but he afterwards studied under Hans van Cleef .","(Robert van Audenaerde, place of death, Ghent)"
"Chamberlain died in 1972 in Bathurst, New Brunswick, the town where he was also born .","(Charlie Chamberlain, place of death, Bathurst)"
"Crump died of cancer at age 72, on October 12, 2002 at the Chester Mental Health Center in Chester, Illinois .","(Paul Crump, place of death, Chester)"
In 168 BCE Jason made a failed attempt to regain control of Jerusalem .,"(Jason, place of death, Sparta)"
Ord died at Cambridge in 1961 at the age of 64 .,"(Boris Ord, place of death, Cambridge)"
Hans Christoph Friedrich Graf von Hacke died on 17 August 1754 in Berlin .,"(Hans Christoph Friedrich Graf von Hacke, place of death, Berlin)"
Duterrau died at Hobart in 1851 .,"(Benjamin Duterrau, place of death, Hobart)"
"Warren resumed his former business activities in Troy, New York, where he died September 9, 1896 .","(Joseph M. Warren, place of death, Troy)"
Pontano had already lost his only son by the first marriage; therefore his declining years were solitary .,"(Iovianus Pontanus, place of death, Naples)"
Catherwood had an enigmatic life .,"(Ethel Catherwood, place of death, California)"
"Esperanza Pérez Labrador moved to Madrid, Spain, where she lived with her daughter, Manoli .","(Esperanza Pérez Labrador, place of death, Madrid)"
"Duncombe died at the age of 65 in Sussex, and a week later he was buried at Kensal Green Cemetery in London .","(Thomas Slingsby Duncombe, place of death, Sussex)"
Brown's health began to fail and in July 1927 he resigned his position .,"(William Jethro Brown, place of death, Adelaide)"
"Crane progressively relinquished his cartooning to assistants, and he died in Orlando, Florida in 1977 .","(Roy Crane, place of death, Orlando)"
"Charles Secretan (1815-1895) was a Swiss philosopher born on January 19, 1815 in Lausanne, Switzerland, where he also died on January 21, 1895 .","(Charles Secrétan, place of death, Lausanne)"
She died in 1993 in Australia .,"(Bettina Welch, place of death, Australia)"
"Although Pollard was reelected to his post, he did not complete his second term, choosing instead to resign in September 1929 so that he could serve the Railway General Managers' Association of Texas as its counsel .","(Claude Pollard, place of death, Austin)"
"Stewart was not a candidate for renomination to Congress in 1860, and resumed the practice of his profession in Cambridge .","(James Augustus Stewart, place of death, Cambridge)"
Desoille died at age 76 in Paris .,"(Robert Desoille, place of death, Paris)"
"Boucher was active as a teacher of piano, voice, violin, and organ from 1909-1969 .","(Lydia Boucher, place of death, Montreal)"
"Monro's daughter Margaret married Thomas Levett, Esq., of Wychnor Park, Staffordshire, in 1831, three years before Monro's death .","(David Monro, place of death, Bath)"
"Elmsley died at Brighton, 3 May 1802, in his sixty-seventh year .","(Peter Elmsley, place of death, Brighton)"
"He was born in Bristol, the son of George Ridout and Mary Ann Wright, and came to Philadelphia with his parents in 1820 .","(George Percival Ridout, place of death, Toronto)"
Lord Kearton died from cancer on 2 July 1992 at Stoke Mandeville Hospital in Buckinghamshire and was buried at Whitchurch .,"(Frank Kearton, Baron Kearton, place of death, Buckinghamshire)"
"In the fall of 1947, Alemshah visited the United States for a series of appearances .","(Kurken Alemshah, place of death, Detroit)"
"He also became interested in modern bindings, and in 1931 commissioned examples from Sybil Pye and, from R de Coverley & Sons, a copy of Siegfried Sassoon's Memoirs of an Infantry Officer decorated with Abbey's coat of arms .","(John Roland Abbey, place of death, London)"
"Suffering from paralysis, Morse was placed under the guardianship of the probate court of Bath on September 7, 1926, adjudged incompetent to handle his affairs .","(Charles W. Morse, place of death, Bath)"
"In the 1840s Westmacott moved to Paris, where he died in 1868 .","(Charles Molloy Westmacott, place of death, Paris)"
"Der Scutt died of liver failure at his home in Manhattan on March 14, 2010 .","(Der Scutt, place of death, Manhattan)"
"André Jean (or Andray), who was born in Paris, in 1662, became a Dominican in 1679 .","(Jean André, place of death, Paris)"
Heaney died in 1981 in Portland .,"(Charles Heaney, place of death, Portland)"
Robertson died in 1973 in Laos due to the effects of malaria .,"(William %22Rip%22 Robertson, place of death, Laos)"
"He died 26 December 2009 in Cambridge, MA A memorial website, where remembrances can be posted, has been established at https://sites.google.com/site/ihorsevcenko/home .","(Ihor Ševčenko, place of death, Cambridge)"
"By his first marriage, in 1657, to Sarah Brett, he had one son, John Backwell .","(Edward Backwell, place of death, Holland)"
"At the outbreak of the Revolution, Eve fled with his wife to Nassau, Bahamas, where he died in his son Joseph's house in New Providence in 1793 .","(Oswald Eve, place of death, Nassau)"
"Julia O'Connor married Charles Austin Parker, a reporter for the Boston Herald, in 1925; a year later, upon the birth of their first child, she resigned her position on the executive board of the WTUL .","(Julia O'Connor, place of death, Boston)"
Joran died in 1954 in London .,"(Pauline Joran, place of death, London)"
"Sutton died of a heart attack in Toledo, Ohio, at the age of 68 Even the final year of his life was spent touring .","(George H. Sutton, place of death, Toledo)"
"At 8:20pm on 9 March 1958, Cheng died of a heart attack in Beijing .","(Cheng Yanqiu, place of death, Beijing)"
"Marbach also took an active part in bringing about the acceptance of the Formula of Concord; and prevailed on the Strasbourg theologians to sign the Zerbst Formula (1571), while the official acceptance of the Formula of Concord was opposed by the town council .","(Johann Marbach, place of death, Strasbourg)"
Panza died on 24 April 2010 in Milan .,"(Giuseppe Panza, place of death, Milan)"
"Waddington was installed in the deanery of Durham on 25 September 1840, and became warden of the university in 1862 .","(George Waddington, place of death, Durham)"
"After Yoshinori's death, Zeami returned to mainland Japan, where he died in 1443 .","(Zeami Motokiyo, place of death, Japan)"
"Beregovsky was born into a family of a Jewish parochial elementary school teacher in the village of Termakhovka, province of Kiev, Russian Empire .","(Moshe Beregovski, place of death, Kiev)"
"Figliucci attended the Council of Trent, where he delivered a Latin oration .","(Felice Figliucci, place of death, Florence)"
These are the works by which Hone is best remembered .,"(William Hone, place of death, Tottenham)"
"Albertus Jonas Brandt, born at Amsterdam in 1788, was a scholar of J E Morel, after whose death, in 1808, he passed two years with G van Os He painted dead game, fruit, and flowers .","(Albertus Jonas Brandt, place of death, Amsterdam)"
"In 1980, Netanyahu retired from the Technion and moved to Jerusalem, where he died of cancer in 1986 .","(Elisha Netanyahu, place of death, Jerusalem)"
"Allen was elected as a Democrat to the Thirty-sixth and Thirty-seventh Congresses (March 4, 1859--March 3, 1863), where he served as chairman, Committee on Expenditures in the Department of the Interior (Thirty-seventh Congress) .","(William Allen, place of death, Greenville)"
"Lowery died on July 24, 2001 in Manhattan at the age of 85 .","(Robert O. Lowery, place of death, Manhattan)"
"John Lyons died February 6, 1816 in England .","(John Lyons, place of death, England)"
Cardinal Baggio died in 1993 at Rome .,"(Sebastiano Baggio, place of death, Rome)"
Krantz died in 2008 in Stockholm of heart failure due to an infection .,"(Gösta Krantz, place of death, Stockholm)"
George died in a California hospital of pulmonary disease at the age of eighty-four .,"(Anthony George, place of death, California)"
"In his retirement, Hazlitt lived at Addlestone in Surrey, at Bath in Somerset, and at Crediton in Devon, where he died in 1820 .","(William Hazlitt, place of death, Devon)"
"Gorriti was made governor of Salta Province in 1822 and served with distinction, having a second term between 1827 and 1829 .","(José Ignacio de Gorriti, place of death, Bolivia)"
Elliott died at Brighton on 24 January 1865 .,"(Henry Venn Elliott, place of death, Brighton)"
Geddes was born in Edinburgh .,"(Andrew Geddes, place of death, London)"
"Langham died of consumption in 1871 at the age of 52 in London, he is buried in Brompton Cemetery .","(Nat Langham, place of death, London)"
"Blair was elected a member of the legislative assembly of Victoria in 1856 and again in 1868, but did not make any special mark in politics .","(David Blair, place of death, Melbourne)"
"The Second World War interrupted Goodson's later career, during which she experienced the destruction of her London home in the Blitz, followed shortly by the death of her husband and then further extensive bomb damage to her country home .","(Katharine Goodson, place of death, London)"
"It should be noted, however, that on 1 March 1177, his son Roger Bigod appealed to the king on a dispute with his stepmother .","(Hugh Bigod, 1st Earl of Norfolk, place of death, Palestine)"
"Brossart retired to St Anne Convent in Melbourne, Kentucky, where he died on August 6, 1930 .","(Ferdinand Brossart, place of death, Melbourne)"
"Buenaventura Sitjar (born 9 December 1739 in Porreras on Majorca - died 3 September 1808 at San Antonio, California) was a Franciscan missionary who served in California until his death .","(Buenaventura Sitjar, place of death, California)"
"Moritz Landé died in 1888 in Berlin, Germany and is buried, together with his wife, Sophie in Weißensee .","(Moritz Landé, place of death, Berlin)"
Savile was of Rufford .,"(Henry Savile, place of death, Paris)"
"In his old age Tirado traveled to Jerusalem, where he died .","(Jacob Tirado, place of death, Jerusalem)"
Milyutin was confined to bed by summer of 1941; he died in Moscow in October 1942 .,"(Nikolay Alexandrovich Milyutin, place of death, Moscow)"
"Sebastiano received a canonicate at Turin Cathedral in 1520, but he died at Rome on 31 July 1524 .","(Sebastiano Festa, place of death, Rome)"
"Toramanian's scientific work paved the way for the great scholar, Josef Strzygowski, who, after a long and detailed study of Christian architecture reached the conclusion that Armenian architecture had a significant role in the development of Byzantine and later of West European architecture .","(Toros Toramanian, place of death, Yerevan)"
"Nasr Hamid Abu Zayd was born in Quhafa, some 120 km from Cairo, near Tanta, Egypt on July 10, 1943 .","(Nasr Abu Zayd, place of death, Cairo)"
"Dame Mary Daly died at Fitzroy, Victoria, aged 86, on 11 June 1983 .","(Mary Daly, place of death, Fitzroy)"
"Bayley was born in 1751 at Ashe, near Whitchurch, Shropshire .","(Cornelius Bayley, place of death, Manchester)"
"Olavi Paavolainen died on August 19, 1964 at his home in Helsinki .","(Olavi Paavolainen, place of death, Helsinki)"
"After 1871, his course of lectures on diplomatics having been given up, Quicherat, still professor of archaeology, was nominated director of the Ecole des Chartes .","(Jules Quicherat, place of death, Paris)"
"Moshe Lewin died August 14, 2010 in Paris .","(Moshe Lewin, place of death, Paris)"
Golaski died near Philadelphia in 1996 at the age of 83 .,"(Walter Golaski, place of death, Philadelphia)"
"The son of Joseph and Hannah Scott Nicholson, he was born in Chestertown, Maryland .","(John Nicholson, place of death, Maryland)"
"August Robert Zimmermann, a landscape painter, was born at Zittau in 1815 .","(Robert Zimmermann, place of death, Munich)"
Giorgio Antoniotto died at Calais in 1766 .,"(Giorgio Antoniotto, place of death, Calais)"
Christian texts and topics appear frequently in Jude's compositions .,"(W. H. Jude, place of death, London)"
"Elizabeth Gunn died at Ranui rest home in Wellington on 26 October, 1963 .","(Elizabeth Gunn, place of death, Wellington)"
"Laessle died in his home in Miami, Florida on September 4, 1954 .","(Albert Laessle, place of death, Miami)"
In February 1955 Vorrink suffered a stroke .,"(Koos Vorrink, place of death, Amsterdam)"
"Homer Hasenpflug Dubs (March 28, 1892--August 16, 1969, age 77) was a pioneering and prolific American Sinologist and polymath .","(Homer H. Dubs, place of death, Oxford)"
Joseph P Dyer died at age 64 in Sacramento .,"(Joseph P. Dyer, place of death, Sacramento)"
O'Hanlon died on 7 April 2009 in Dublin's Mater Hospital following a short illness; he was 65 years old .,"(Paddy O'Hanlon, place of death, Dublin)"
Lu Diping () (1887--1935) was a Chinese general and politician .,"(Lu Diping, place of death, Nanjing)"
"King was born at Newport, Monmouthshire, and entered Trinity College, Cambridge, in 1836 .","(Charles William King, place of death, London)"
Allfrey died on 2 November 1964 in Bristol .,"(Charles Walter Allfrey, place of death, Bristol)"
"He left an enduring mark on educational thought and practice, not only in India but in this county and the Dominions.'' Sir Philip Hartog, died at a nursing home in London at the age of 83 .","(Philip Hartog, place of death, London)"
"Greg Dening (1931 -- 13 March 2008) was born in Newcastle, New South Wales .","(Greg Dening, place of death, Hobart)"
Picker died of pneumonia at New England Deaconess Hospital in Boston .,"(Arnold Picker, place of death, Boston)"
"Thomas Claw died of cancer at the Northern Arizona VA Health Care Center in Prescott, Arizona, on May 26, 2009, at the age of 87 He was survived by his wife, Barbara Claw and their children Carolyn Hammond, Renold Claw, Pauline James, Harold Claw and Gloria Claw .","(Thomas Claw, place of death, Prescott)"
"Cresson died at age 58 in Philadelphia on February 20, 1854, of gangrene .","(Elliott Cresson, place of death, Philadelphia)"
Chall retired from the Harvard Graduate School of Education in 1991 .,"(Jeanne Chall, place of death, Cambridge)"
"Godley died on November 17, 1861 in London .","(John Robert Godley, place of death, London)"
"Stepan Erzia died in 1959 in Moscow and was buried in Saransk, the capital of Mordovia .","(Stepan Erzia, place of death, Moscow)"
"John Slayton died on June 5, 1935 in Pittsburgh, Pennsylvania at the age of 72 He was remembered at the time of his death for being ``nationally known as an impressive and eloquent speaker.'' .","(John W. Slayton, place of death, Pittsburgh)"
"Returning to academic life, Glanville was a fellow, 1946-54 .","(Stephen Glanville, place of death, Cambridge)"
"On hearing of his death, Pope Benedict XVI said that Cardinal Gagnon was a ``faithful pastor who, with an evangelical spirit, consecrated his life in service to Christ and his Church.'' .","(Édouard Gagnon, place of death, Montreal)"
"Morris McDonald (August 1865-May 20, 1938), was president of the Boston & Maine Railroad from 1913 to 1914 .","(Morris McDonald, place of death, Portland)"
"Murilo Mendes (born May 13, 1901 in Juiz de Fora, Minas Gerais, - died in Lisbon on August 13, 1975) was an exponent of Modernist poetry in Brazil .","(Murilo Mendes, place of death, Lisbon)"
"Nicolasa Valdés was of Basque descent, born in Santiago, the second daughter of Domingo de Valdés y González de Soberal and of Ana Francisca de Borja de la Carrera y Ureta .","(Nicolasa Vald%C3%A9s, place of death, Santiago)"
"`` Gilbert died at Oxford on 15 July 1694, and was buried in the chancel of St Aldate's .","(Thomas Gilbert, place of death, Oxford)"
"Leonetti died in 1979 in Houston, Texas, of cancer, at the age of 50 Gravestone name is ``Nicholas Tommy Leonetti'' .","(Tommy Leonetti, place of death, Houston)"
The Chicago-born Ruth Hartman emigrated to Canada in 1925 when she married Egmont Leo Frankel (d. 1964) .,"(Ruth Frankel, place of death, Toronto)"
"Norton was born in Lockport, Illinois, the son of John Lyman Norton and Ada Clara Gooding Norton .","(John W. Norton, place of death, Charleston)"
"In 1853 Clark had taken orders, but left the Church in 1870 after the passing of the Clerical Disabilities Act, of which he was one of the promoters .","(William George Clark, place of death, York)"
Louis Klein died 2 November 1845 in Paris .,"(Louis Klein, place of death, Paris)"
"Nelson was born in Copenhagen, Denmark, but emigrated to the United States the following year and he was raised in Hegewisch, a neighborhood on the far southeast side of Chicago .","(Battling Nelson, place of death, Chicago)"
"Hughes was elected as a Democrat to the 73rd Congress (March 4, 1933-January 3, 1935), but chose not to seek renomination in 1934, resuming a post as sales manager in De Pere, Wisconsin .","(James F. Hughes, place of death, Rochester)"
Jacques and Constance White were married in 1929 and had two sons and a daughter .,"(John Jacques, Baron Jacques, place of death, Portsmouth)"
"Young was elected as a Democrat to the Sixty-second and to the four succeeding Congresses (March 4, 1911-March 3, 1921) .","(James Young, place of death, Dallas)"
"Baron Von Stosch, after his death in Florence, was inhumated in the Old English Cemetery in Livorno, where his grave, still existing, is badly damaged .","(Philipp von Stosch, place of death, Florence)"
Spellman remained on the court until his death in 1991 in Miami .,"(Eugene P. Spellman, place of death, Miami)"
"Walsh's defeat led to a decline in his business fortunes, and he lost most of his previous wealth .","(Cornelius Walsh, place of death, Newark)"
"Henri Gascar (1635 -- 1 Jan 1701) (also Gascard, Gascars) was a French-born portrait painter who achieved artistic success in England during the reign of Charles II He painted many leading ladies at court, including several of the King's mistresses, before returning to Paris .","(Henri Gascar, place of death, Rome)"
Campbell died on 6 March 1924 in London where he had come for an operation .,"(Henry Campbell, place of death, London)"
Catherine was involved in many worthy causes including serving for many years as president of the Woman's Foreign Missionary Society of the Presbyterian Church .,"(Catherine Seaton Skirving, place of death, Toronto)"
"In her personal politics, Enid Lakeman was a lifelong activist in the Liberal Party (now Liberal Democrats) .","(Enid Lakeman, place of death, Kent)"
"Williams became the Bishop of Waiapu in 1895, following his late father's career as his father had been the first bishop .","(Leonard Williams, place of death, Napier)"
"Soon after receiving this last honourable testimony of high respect, Roxburgh returned to Edinburgh, where he later died .","(William Roxburgh, place of death, Edinburgh)"
"Trigland was professor of theology at the University of Leiden, succeeding André Rivet in 1633 .","(Jacobus Trigland, place of death, Leiden)"
"A mural monument was erected to his memory in Norwich Cathedral by his heir, James Sayers .","(Frank Sayers, place of death, Norwich)"
"Craven died of bronchitis at his home in south London on 22 July 1910, at the age of 73 Obituary tributes in the newspapers declared him to have been ``the greatest of English scene-painters, and perhaps the finest scene-painter who has ever lived'' (The Manchester Guardian), whose ``scenes were real pictures, with the atmosphere and charm of fine paintings'' (The Standard) .","(Hawes Craven, place of death, London)"
"Herschel H Hatch moved to Detroit in 1895 and practiced law until 1910, when he retired .","(Herschel H. Hatch, place of death, Detroit)"
"Khan died on 27 November 2011 in Mumbai, Maharashtra India after a prolonged illness .","(Sultan Khan, place of death, Mumbai)"
"Váli died on 19 November, 1984 in Massachusetts, U.S.A .","(Ferenc A. Váli, place of death, Massachusetts)"
Nini (née Ingrid Margaret Haslund) was born in Moss as the daughter of deputy education officer Johannes Emmanuel Haslund and Aagot Mathilde Løken .,"(Nini Haslund Gleditsch, place of death, Oslo)"
"Merrick was married six times, to Lenore Beck, Jeanne Gibson, Etan Aronson (twice), Karen Prunczik, and Natalie Lloyd .","(David Merrick, place of death, London)"
"Dinsmoor's main research focused on the propylaia to the acropolis in Athens, working to study its construction and establish its configuration during various phases .","(William Bell Dinsmoor, Jr., place of death, Athens)"
"Lucy Goodale was born on October 29, 1795, daughter of Abner Goodale, a Deacon in Marlborough, Massachusetts .","(Asa and Lucy Goodale Thurston, place of death, Honolulu)"
"Although based in Vienna Bianca Bianchi sometimes performed in other cities of the German and Austrian empires, notably Hamburg, Carlsruhe and Budapest .","(Bertha Schwarz, place of death, Salzburg)"
"Glover, on leaving school in his fourteenth year was apprenticed to business, when he was soon moved by religious impulses .","(John Glover, place of death, Norwich)"
Evelyn Suart was a President of the Society of Women Musicians .,"(Evelyn Suart, place of death, London)"
"In 1931, Pepe died of food poisoning at age 23 in Lisbon .","(Pepe Soares, place of death, Lisbon)"
Kann recovered only a small fraction of his large collection before his death in England in 1948 .,"(Alphonse Kann, place of death, England)"
"Alger died at Annapolis, Maryland, on February 23, 1912 .","(Philip Rounsevile Alger, place of death, Annapolis)"
"Václav Havel (October 5, 1920 -- December 14, 1979) was a Czechoslovak slalom and sprint canoer who competed from the late 1940s to the late 1950s .","(Václav Havel, place of death, Prague)"
"Lantsberg died on September 29, 2005 in Nuremberg after prolonged illness .","(Vladimir Lantsberg, place of death, Nuremberg)"
Soledad Bengoecha de Cármena (21 March 18491893) was a Spanish composer .,"(Soledad Bengoecha de C%C3%A1rmena, place of death, Madrid)"
"Reitman was born in St Paul, Minnesota to poor Russian Jewish immigrants in 1879, but grew up in Chicago .","(Ben Reitman, place of death, Chicago)"
"José de Cieza, the son and scholar of Miguel Geronimo de Cieza, was born at Granada in 1656 .","(José de Cieza, place of death, Madrid)"
"O'Brien died August 31, 2009, in a Knoxville hospital after suffering a fall two weeks earlier at her home in Crossville .","(Anna Belle Clement O'Brien, place of death, Knoxville)"
"Wells Coates died of a heart attack in Vancouver on June 17, 1958 at the age of 63 .","(Wells Coates, place of death, Vancouver)"
Won Alexander Cumyow died 1955 October 6 in Vancouver .,"(Won Alexander Cumyow, place of death, Vancouver)"
"After the war, Algirdas Klimaitis, moved to Hamburg, Germany, where he died in 1988 .","(Algirdas Klimaitis, place of death, Hamburg)"
Dermer did not return to Newfoundland but remained in New England as Gorges's employee .,"(Thomas Dermer, place of death, Virginia)"
